DATE,CN,AMT
20200415,5,16
20200415,5,83
20200415,208,1071
20200415,213,1588
20200415,16,237
20200415,11,64
20200415,48,2850
20200415,48,3859
20200415,16,969
20200415,11,629
20200415,27,2592
20200415,16,2440
20200415,32,1770
20200415,11,1578
20200415,16,1535
20200415,37,3577
20200415,101,8475
20200415,64,5216
20200415,21,2264
20200415,11,700
20200415,11,685
20200415,11,1040
20200415,16,1173
20200415,11,2292
20200415,37,377
20200415,59,4048
20200415,43,304
20200415,11,27
20200415,21,1508
20200415,64,181
20200415,133,533
20200415,11,16
20200415,11,91
20200415,5,128
20200415,5,27
20200415,16,589
20200415,5,256
20200415,5,107
20200415,5,187
20200415,5,800
20200415,5,213
20200415,11,805
20200415,5,91
20200415,5,107
20200415,16,506
20200415,5,16
20200415,5,160
20200415,11,245
20200415,5,112
20200415,5,17
20200415,11,69
20200415,16,618
20200415,5,117
20200415,5,32
20200415,5,2932
20200415,5,480
20200415,16,2111
20200415,5,328
20200415,5,400
20200415,11,53
20200415,5,346
20200415,21,107
20200415,16,68
20200415,16,37
20200415,11,133
20200415,27,179
20200415,5,389
20200415,5,144
20200415,5,1656
20200415,5,920
20200415,5,230
20200415,9,106
20200415,5,230
20200415,14,331
20200415,23,202
20200415,5,92
20200415,9,1187
20200415,5,138
20200415,14,750
20200415,5,230
20200415,14,368
20200415,9,1145
20200415,5,359
20200415,5,253
20200415,5,20
20200415,5,83
20200415,14,353
20200415,5,1380
20200415,547,36048
20200415,787,56603
20200415,557,41251
20200415,704,48832
20200415,584,43732
20200415,547,39937
20200415,391,26581
20200415,189,15772
20200415,78,4449
20200415,133,9579
20200415,350,23214
20200415,892,71360
20200415,722,63345
20200415,621,52661
20200415,492,33728
20200415,465,34133
20200415,409,31108
20200415,184,10983
20200415,129,9430
20200415,83,7014
20200415,5,83
20200415,18,6412
20200415,5,48
20200415,9,184
20200415,9,299
20200415,5,64
20200415,120,587
20200415,28,138
20200415,28,107
20200415,23,115
20200415,207,1024
20200415,225,903
20200415,55,406
20200415,28,190
20200415,14,110
20200415,9,94
20200415,9,127
20200415,5,69
20200415,5,48
20200415,41,156
20200415,55,293
20200415,5,16
20200415,5,101
20200415,5,276
20200415,5,39
20200415,14,1732
20200415,14,1801
20200415,37,2937
20200415,32,6051
20200415,23,2047
20200415,5,908
20200415,41,2715
20200415,18,677
20200415,5,207
20200415,9,720
20200415,23,2462
20200415,37,4894
20200415,32,3593
20200415,9,525
20200415,28,5008
20200415,18,1267
20200415,32,2932
20200415,18,821
20200415,14,189
20200415,69,883
20200415,37,460
20200415,14,136
20200415,9,242
20200415,5,76
20200415,37,561
20200415,74,1463
20200415,55,837
20200415,55,1004
20200415,37,920
20200415,5,62
20200415,23,345
20200415,14,201
20200415,9,179
20200415,5,223
20200415,5,184
20200415,5,30
20200415,9,134
20200415,18,396
20200415,5,72
20200415,5,92
20200415,5,101
20200415,5,87
20200415,5,37
20200415,5,9
20200415,18,84
20200415,5,92
20200415,32,60
20200415,9,31
20200415,5,161
20200415,37,173
20200415,92,461
20200415,46,271
20200415,14,260
20200415,5,92
20200415,5,23
20200415,5,64
20200415,5,5
20200415,46,385
20200415,9,23
20200415,5,166
20200415,23,185
20200415,138,583
20200415,32,104
20200415,5,35
20200415,9,32
20200415,5,101
20200415,28,101
20200415,5,46
20200415,5,46
20200415,5,23
20200415,83,288
20200415,120,1966
20200415,37,286
20200415,9,200
20200415,14,276
20200415,5,92
20200415,5,90
20200415,5,276
20200415,9,3482
20200415,5,460
20200415,14,697
20200415,9,1937
20200415,5,2576
20200415,5,166
20200415,14,74
20200415,23,69
20200415,9,129
20200415,60,207
20200415,87,531
20200415,32,347
20200415,9,18
20200415,5,276
20200415,5,106
20200415,5,184
20200415,5,92
20200415,37,104
20200415,14,97
20200415,9,18
20200415,9,12
20200415,5,78
20200415,5,138
20200415,9,131
20200415,5,23
20200415,5,32
20200415,147,930
20200415,189,1410
20200415,78,572
20200415,14,179
20200415,41,265
20200415,5,55
20200415,37,205
20200415,5,230
20200415,14,469
20200415,5,28
20200415,18,774
20200415,9,374
20200415,5,138
20200415,5,69
20200415,14,135
20200415,14,750
20200415,46,1693
20200415,5,99
20200415,28,568
20200415,5,58
20200415,9,285
20200415,5,317
20200415,5,55
20200415,5,690
20200415,9,2015
20200415,28,377
20200415,18,306
20200415,5,177
20200415,9,368
20200415,5,3919
20200415,5,74
20200415,5,51
20200415,18,4087
20200415,14,193
20200415,41,1849
20200415,5,175
20200415,5,184
20200415,9,711
20200415,9,759
20200415,5,92
20200415,5,59
20200415,5,51
20200415,9,1845
20200415,5,8
20200415,41,112
20200415,51,213
20200415,23,95
20200415,14,115
20200415,5,14
20200415,23,63
20200415,14,281
20200415,5,23
20200415,16,46
20200415,5,160
20200415,11,48
20200415,43,827
20200415,5,373
20200415,5,27
20200415,5,1098
20200415,11,4184
20200415,16,51
20200415,5,53
20200415,16,87
20200415,5,413
20200415,16,59
20200415,5,160
20200415,27,43
20200415,32,279
20200415,5,16
20200415,5,1812
20200415,5,240
20200415,21,469
20200415,21,533
20200415,5,16
20200415,5,16
20200415,11,237
20200415,11,21
20200415,32,320
20200415,11,40
20200415,5,294
20200415,5,269
20200415,11,165
20200415,5,70
20200415,21,1071
20200415,11,200
20200415,5,124
20200415,5,368
20200415,5,603
20200415,11,15
20200415,5,47
20200415,5,76
20200415,5,14
20200415,16,127
20200415,5,7995
20200415,5,11
20200415,21,219
20200415,16,43
20200415,5,139
20200415,5,96
20200415,11,813
20200415,5,499
20200415,5,1255
20200415,5,480
20200415,5,208
20200415,11,1599
20200415,16,48
20200415,5,107
20200415,11,26
20200415,5,49
20200415,5,160
20200415,5,565
20200415,16,40
20200415,5,11
20200415,21,1423
20200415,11,21
20200415,5,1599
20200415,16,99
20200415,11,84
20200415,11,373
20200415,5,80
20200415,5,906
20200415,11,21
20200415,5,20
20200415,27,160
20200415,43,419
20200415,5,27
20200415,5,56
20200415,5,14
20200415,37,180
20200415,21,137
20200415,11,27
20200415,5,80
20200415,5,5
20200415,5,2772
20200415,5,1812
20200415,5,3635
20200415,5,1975
20200415,5,80
20200415,5,1599
20200415,5,2063
20200415,21,117
20200415,11,53
20200415,5,213
20200415,5,192
20200415,27,146
20200415,53,392
20200415,27,281
20200415,27,203
20200415,5,107
20200415,11,394
20200415,27,437
20200415,5,240
20200415,5,2809
20200415,11,1359
20200415,5,53
20200415,5,107
20200415,5,5
20200415,11,27
20200415,11,61
20200415,11,172
20200415,11,2265
20200415,5,1200
20200415,11,6447
20200415,5,117
20200415,16,80
20200415,5,64
20200415,5,64
20200415,5,8
20200415,37,194
20200415,11,76
20200415,5,16
20200415,16,128
20200415,11,48
20200415,5,53
20200415,5,11
20200415,5,112
20200415,21,252
20200415,21,157
20200415,5,9
20200415,5,75
20200415,5,17
20200415,11,225
20200415,5,68
20200415,53,831
20200415,43,1064
20200415,16,1364
20200415,27,1759
20200415,59,4168
20200415,32,1732
20200415,21,1306
20200415,11,714
20200415,5,1439
20200415,5,469
20200415,5,231
20200415,5,640
20200415,5,851
20200415,27,164
20200415,11,35
20200415,27,125
20200415,5,35
20200415,85,898
20200415,96,536
20200415,21,69
20200415,16,306
20200415,5,96
20200415,5,71
20200415,11,1002
20200415,11,831
20200415,5,107
20200415,5,267
20200415,5,64
20200415,27,110
20200415,16,179
20200415,5,67
20200415,32,100
20200415,5,21
20200415,5,11
20200415,5,53
20200415,11,69
20200415,37,340
20200415,5,5
20200415,5,533
20200415,5,53
20200415,21,2430
20200415,5,1215
20200415,32,6758
20200415,5,101
20200415,5,107
20200415,5,59
20200415,21,1348
20200415,5,1658
20200415,11,1997
20200415,5,624
20200415,5,149
20200415,5,80
20200415,16,31
20200415,27,186
20200415,27,120
20200415,96,214
20200415,123,640
20200415,32,341
20200415,21,447
20200415,11,267
20200415,5,959
20200415,5,107
20200415,16,453
20200415,16,1584
20200415,11,427
20200415,5,261
20200415,5,223
20200415,16,1621
20200415,5,997
20200415,5,101
20200415,11,120
20200415,5,48
20200415,5,15
20200415,5,426
20200415,5,80
20200415,27,93
20200415,37,249
20200415,16,164
20200415,11,44
20200415,11,149
20200415,11,267
20200415,16,442
20200415,11,325
20200415,16,602
20200415,5,208
20200415,5,1713
20200415,11,21
20200415,16,111
20200415,5,122
20200415,5,27
20200415,5,26
20200415,53,284
20200415,75,617
20200415,5,26
20200415,11,320
20200415,16,96
20200415,5,690
20200415,5,368
20200415,5,782
20200415,5,690
20200415,5,101
20200415,5,60
20200415,5,460
20200415,92,440
20200415,55,391
20200415,18,529
20200415,23,140
20200415,32,69
20200415,23,114
20200415,37,174
20200415,5,46
20200415,14,140
20200415,267,1535
20200415,391,2895
20200415,166,1340
20200415,51,398
20200415,55,652
20200415,41,629
20200415,5,106
20200415,18,313
20200415,9,88
20200415,9,93
20200415,9,14
20200415,9,147
20200415,14,2169
20200415,5,64
20200415,5,92
20200415,9,589
20200415,5,506
20200415,14,221
20200415,23,276
20200415,14,166
20200415,14,322
20200415,115,375
20200415,69,332
20200415,9,64
20200415,5,138
20200415,23,796
20200415,14,365
20200415,14,644
20200415,5,64
20200415,5,91
20200415,9,64
20200415,5,12
20200415,5,136
20200415,5,225
20200415,5,874
20200415,5,46
20200415,9,74
20200415,14,2042
20200415,14,1260
20200415,41,87
20200415,32,292
20200415,5,29
20200415,5,110
20200415,14,170
20200415,166,1273
20200415,170,1070
20200415,92,473
20200415,28,291
20200415,18,332
20200415,41,1566
20200415,46,2493
20200415,9,708
20200415,9,161
20200415,5,920
20200415,5,92
20200415,5,92
20200415,5,92
20200415,5,920
20200415,5,64
20200415,5,823
20200415,9,1950
20200415,124,1150
20200415,106,978
20200415,9,1125
20200415,9,225
20200415,18,3321
20200415,37,492
20200415,9,69
20200415,14,368
20200415,9,161
20200415,14,276
20200415,230,1004
20200415,294,1591
20200415,51,439
20200415,51,828
20200415,32,2007
20200415,115,2044
20200415,106,3362
20200415,101,7125
20200415,60,1363
20200415,60,5059
20200415,5,133
20200415,9,92
20200415,5,200
20200415,5,221
20200415,5,18
20200415,5,83
20200415,5,304
20200415,37,124
20200415,14,74
20200415,9,256
20200415,5,39
20200415,9,345
20200415,5,304
20200415,5,202
20200415,9,202
20200415,5,5
20200415,87,201
20200415,28,62
20200415,9,51
20200415,5,23
20200415,5,46
20200415,28,201
20200415,9,156
20200415,5,92
20200415,189,737
20200415,97,559
20200415,18,126
20200415,9,253
20200415,14,87
20200415,18,81
20200415,9,230
20200415,5,1288
20200415,5,23
20200415,5,138
20200415,5,1366
20200415,9,46
20200415,5,5
20200415,124,486
20200415,69,354
20200415,14,87
20200415,18,80
20200415,5,92
20200415,14,30
20200415,5,138
20200415,14,45
20200415,5,18
20200415,14,1569
20200415,5,23
20200415,5,46
20200415,106,610
20200415,46,258
20200415,41,259
20200415,28,178
20200415,28,1964
20200415,14,310
20200415,18,1620
20200415,37,247
20200415,5,60
20200415,5,1380
20200415,9,1955
20200415,5,874
20200415,5,161
20200415,5,138
20200415,5,92
20200415,18,1550
20200415,9,46
20200415,14,191
20200415,14,391
20200415,9,152
20200415,9,221
20200415,5,202
20200415,5,138
20200415,9,175
20200415,14,293
20200415,9,161
20200415,5,44
20200415,5,1886
20200415,5,147
20200415,5,262
20200415,5,23
20200415,5,16
20200415,5,276
20200415,5,110
20200415,14,635
20200415,14,276
20200415,97,404
20200415,41,374
20200415,5,23
20200415,9,18
20200415,9,23
20200415,23,133
20200415,37,216
20200415,5,39
20200415,451,2210
20200415,363,1691
20200415,69,483
20200415,46,161
20200415,14,520
20200415,55,684
20200415,51,1022
20200415,23,294
20200415,18,239
20200415,18,193
20200415,18,217
20200415,5,994
20200415,9,133
20200415,9,361
20200415,9,526
20200415,5,179
20200415,9,956
20200415,32,1314
20200415,28,851
20200415,9,724
20200415,9,842
20200415,9,299
20200415,14,977
20200415,9,211
20200415,18,937
20200415,271,1456
20200415,78,3593
20200415,18,225
20200415,9,32
20200415,14,51
20200415,74,293
20200415,32,422
20200415,23,287
20200415,5,9
20200415,837,3939
20200415,782,4957
20200415,221,2715
20200415,51,449
20200415,5,294
20200415,60,442
20200415,41,775
20200415,14,299
20200415,9,271
20200415,5,92
20200415,18,110
20200415,5,21
20200415,5,55
20200415,37,164
20200415,32,115
20200415,9,1120
20200415,9,97
20200415,9,58
20200415,9,101
20200415,23,718
20200415,5,78
20200415,5,1886
20200415,5,55
20200415,5,405
20200415,5,69
20200415,5,414
20200415,5,9
20200415,9,2323
20200415,5,23
20200415,5,14
20200415,51,146
20200415,115,599
20200415,37,237
20200415,5,25
20200415,5,110
20200415,9,839
20200415,5,46
20200415,5,368
20200415,101,506
20200415,28,115
20200415,14,64
20200415,9,1409
20200415,28,527
20200415,51,945
20200415,28,275
20200415,14,283
20200415,9,540
20200415,5,31
20200415,23,107
20200415,14,261
20200415,14,96
20200415,9,85
20200415,14,233
20200415,46,745
20200415,28,201
20200415,14,115
20200415,5,230
20200415,37,276
20200415,60,222
20200415,5,14
20200415,9,60
20200415,23,85
20200415,18,69
20200415,317,1132
20200415,603,4911
20200415,87,381
20200415,32,251
20200415,14,515
20200415,32,312
20200415,28,520
20200415,14,145
20200415,5,212
20200415,5,368
20200415,5,101
20200415,5,46
20200415,9,35
20200415,32,163
20200415,5,14
20200415,129,711
20200415,60,326
20200415,37,162
20200415,9,23
20200415,5,60
20200415,5,920
20200415,14,2392
20200415,9,1564
20200415,5,253
20200415,5,28
20200415,5,966
20200415,9,299
20200415,23,1208
20200415,5,104
20200415,5,110
20200415,28,503
20200415,28,1149
20200415,9,432
20200415,5,46
20200416,5,48
20200416,5,533
20200416,5,27
20200416,5,11
20200416,11,123
20200416,11,43
20200416,16,416
20200416,16,373
20200416,21,1284
20200416,5,159
20200416,5,21
20200416,5,106
20200416,5,160
20200416,37,3955
20200416,16,239
20200416,11,372
20200416,112,2953
20200416,48,413
20200416,11,437
20200416,11,29
20200416,5,9
20200416,112,615
20200416,187,1409
20200416,5,27
20200416,11,92
20200416,5,32
20200416,59,5110
20200416,59,3056
20200416,11,821
20200416,11,580
20200416,21,1192
20200416,16,1778
20200416,16,1569
20200416,5,160
20200416,5,1130
20200416,5,8
20200416,32,3253
20200416,16,2335
20200416,11,1007
20200416,11,107
20200416,27,4025
20200416,5,1034
20200416,43,378
20200416,16,35
20200416,11,19
20200416,16,74
20200416,80,269
20200416,96,931
20200416,5,11
20200416,16,197
20200416,21,149
20200416,11,298
20200416,5,853
20200416,5,16
20200416,5,80
20200416,5,16
20200416,5,1599
20200416,16,480
20200416,5,107
20200416,11,1412
20200416,5,3710
20200416,5,73
20200416,5,53
20200416,5,27
20200416,16,101
20200416,5,1706
20200416,16,232
20200416,11,112
20200416,5,19
20200416,5,19
20200416,27,130
20200416,11,32
20200416,21,74
20200416,5,229
20200416,5,16
20200416,5,3646
20200416,5,27
20200416,11,11
20200416,5,27
20200416,5,85
20200416,5,85
20200416,5,133
20200416,5,460
20200416,5,607
20200416,5,46
20200416,5,46
20200416,9,112
20200416,14,304
20200416,32,1040
20200416,9,6992
20200416,32,375
20200416,37,12542
20200416,9,160
20200416,5,1316
20200416,5,46
20200416,5,317
20200416,5,759
20200416,5,1067
20200416,5,87
20200416,23,1691
20200416,5,152
20200416,5,13800
20200416,5,129
20200416,5,6072
20200416,5,87
20200416,9,27
20200416,14,100
20200416,5,138
20200416,9,142
20200416,23,284
20200416,9,239
20200416,5,32
20200416,317,19046
20200416,377,28994
20200416,304,23260
20200416,235,17233
20200416,304,23366
20200416,235,15485
20200416,225,15670
20200416,133,9076
20200416,69,7675
20200416,78,7032
20200416,156,12399
20200416,437,33494
20200416,299,23799
20200416,258,19575
20200416,244,19772
20200416,212,15335
20200416,129,11923
20200416,133,9946
20200416,92,11397
20200416,64,4589
20200416,5,230
20200416,9,1288
20200416,5,115
20200416,23,193
20200416,32,734
20200416,9,244
20200416,18,308
20200416,9,117
20200416,18,241
20200416,14,350
20200416,9,327
20200416,110,358
20200416,23,46
20200416,14,129
20200416,32,62
20200416,5,14
20200416,235,1242
20200416,184,1128
20200416,23,92
20200416,9,374
20200416,14,152
20200416,5,48
20200416,14,322
20200416,14,184
20200416,9,14
20200416,5,48
20200416,9,37
20200416,9,18
20200416,23,135
20200416,51,262
20200416,9,83
20200416,23,1874
20200416,32,4694
20200416,9,575
20200416,18,1324
20200416,5,1564
20200416,9,465
20200416,14,1842
20200416,5,179
20200416,14,327
20200416,14,1064
20200416,18,1485
20200416,14,2250
20200416,18,933
20200416,5,327
20200416,14,1475
20200416,14,812
20200416,5,1150
20200416,5,136
20200416,18,239
20200416,14,492
20200416,9,1026
20200416,14,375
20200416,14,198
20200416,14,281
20200416,5,74
20200416,14,189
20200416,51,420
20200416,28,898
20200416,14,511
20200416,5,55
20200416,14,244
20200416,14,459
20200416,9,566
20200416,5,230
20200416,9,112
20200416,9,121
20200416,5,92
20200416,9,69
20200416,14,267
20200416,5,69
20200416,9,235
20200416,5,92
20200416,5,212
20200416,5,106
20200416,5,84
20200416,5,58
20200416,5,55
20200416,9,299
20200416,5,23
20200416,9,46
20200416,5,115
20200416,5,529
20200416,28,122
20200416,5,30
20200416,5,3
20200416,9,19
20200416,55,208
20200416,14,28
20200416,5,230
20200416,5,5
20200416,14,142
20200416,41,60
20200416,9,46
20200416,18,3550
20200416,9,14
20200416,41,250
20200416,189,1604
20200416,69,402
20200416,14,104
20200416,5,5
20200416,14,133
20200416,9,18
20200416,5,23
20200416,14,32
20200416,101,352
20200416,14,75
20200416,5,92
20200416,5,115
20200416,9,92
20200416,9,1279
20200416,9,1077
20200416,5,1012
20200416,23,87
20200416,32,121
20200416,60,626
20200416,51,1024
20200416,23,358
20200416,14,57
20200416,9,184
20200416,5,5
20200416,9,391
20200416,5,759
20200416,14,42
20200416,14,71
20200416,18,140
20200416,9,115
20200416,5,9
20200416,133,590
20200416,87,579
20200416,83,681
20200416,14,51
20200416,28,149
20200416,14,258
20200416,5,138
20200416,14,64
20200416,5,38
20200416,5,230
20200416,5,156
20200416,5,324
20200416,5,1058
20200416,28,465
20200416,37,713
20200416,18,397
20200416,5,110
20200416,5,90
20200416,5,28
20200416,5,101
20200416,5,690
20200416,5,690
20200416,5,322
20200416,5,74
20200416,5,25
20200416,23,190
20200416,14,189
20200416,5,285
20200416,9,212
20200416,14,1187
20200416,5,87
20200416,5,28
20200416,5,578
20200416,5,1979
20200416,5,111
20200416,5,322
20200416,5,23
20200416,5,107
20200416,9,14
20200416,32,81
20200416,83,488
20200416,9,20
20200416,5,92
20200416,5,14
20200416,5,46
20200416,9,74
20200416,11,51
20200416,11,2223
20200416,5,2239
20200416,5,53
20200416,21,452
20200416,11,1189
20200416,5,5330
20200416,5,16
20200416,16,59
20200416,5,133
20200416,27,110
20200416,11,37
20200416,11,288
20200416,11,288
20200416,5,21
20200416,5,133
20200416,5,107
20200416,16,48
20200416,11,21
20200416,5,8
20200416,5,64
20200416,11,1322
20200416,11,893
20200416,5,51
20200416,5,53
20200416,5,1007
20200416,11,23
20200416,5,23
20200416,16,100
20200416,5,16
20200416,5,32
20200416,5,134
20200416,11,1494
20200416,11,271
20200416,5,357
20200416,5,32
20200416,11,53
20200416,5,16
20200416,16,187
20200416,37,171
20200416,5,107
20200416,5,160
20200416,5,601
20200416,5,221
20200416,5,124
20200416,11,501
20200416,5,298
20200416,16,11726
20200416,5,7995
20200416,16,85
20200416,16,59
20200416,5,352
20200416,5,256
20200416,5,107
20200416,11,21
20200416,5,16
20200416,21,128
20200416,5,8
20200416,11,133
20200416,5,27
20200416,5,633
20200416,5,32
20200416,5,778
20200416,5,213
20200416,16,437
20200416,16,101
20200416,5,11
20200416,5,30
